Número do processo,UF,Assunto,Sub-assunto,Resultado macro,Resultado micro,Valor da causa,Valor da condenação/indenização,Contrato,Extrato,Comprovante de crédito,Dossiê,Demonstrativo de evolução da dívida,Laudo referenciado
7769721-79.2025.8.06.8503,CE,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,14382.86,7047.6014000000005,0,1,1,0,1,1
9828058-90.2025.8.10.6292,MA,Não reconhece operação,Genérico,Êxito,Improcedência,23751.75,0.0,0,1,1,1,1,1
7738309-24.2025.8.13.8078,MG,Não reconhece operação,Golpe,Êxito,Extinção,17839.52,0.0,1,1,0,1,0,1
8560682-01.2025.8.06.1470,CE,Não reconhece operação,Genérico,Êxito,Improcedência,10944.5,0.0,1,0,1,1,1,1
7626297-35.2025.8.24.6128,SC,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,7513.88,5560.2712,0,1,0,1,1,1
8309806-39.2025.8.25.2053,SE,Não reconhece operação,Golpe,Êxito,Improcedência,17134.52,0.0,1,1,0,1,0,1
9344796-27.2025.8.17.6761,PE,Não reconhece operação,Genérico,Êxito,Improcedência,13254.9,0.0,1,1,0,1,1,1
2322439-72.2025.8.05.4207,BA,Não reconhece operação,Genérico,Êxito,Extinção,13031.71,0.0,1,1,0,1,1,1
1726066-04.2025.8.13.2102,MG,Não reconhece operação,Golpe,Êxito,Improcedência,14134.94,0.0,1,1,1,1,1,0
9974402-96.2025.8.21.6958,RS,Não reconhece operação,Golpe,Êxito,Extinção,16544.9,0.0,1,1,1,0,1,0
1544836-26.2025.8.08.8190,ES,Não reconhece operação,Golpe,Não Êxito,Procedência,17662.34,16955.8464,0,1,1,1,1,0
2697207-28.2025.8.21.4413,RS,Não reconhece operação,Golpe,Êxito,Improcedência,17327.09,0.0,1,1,0,1,1,1
6190836-34.2025.8.14.0643,PA,Não reconhece operação,Golpe,Êxito,Improcedência,16957.58,0.0,0,1,1,0,0,0
4157251-58.2025.8.04.5410,AM,Não reconhece operação,Genérico,Êxito,Improcedência,21183.08,0.0,1,1,0,0,0,1
9559274-51.2025.8.20.9070,RN,Não reconhece operação,Golpe,Êxito,Improcedência,12339.31,0.0,1,1,1,1,1,1
4255215-29.2025.8.03.7895,AP,Não reconhece operação,Golpe,Êxito,Improcedência,7478.44,0.0,1,1,1,1,1,0
2214310-03.2025.8.15.7544,PB,Não reconhece operação,Golpe,Êxito,Extinção,5390.12,0.0,1,0,1,0,1,1
1007049-44.2025.8.22.5912,RO,Não reconhece operação,Genérico,Êxito,Improcedência,16360.71,0.0,1,1,0,0,0,1
6417813-83.2025.8.03.1106,AP,Não reconhece operação,Golpe,Êxito,Improcedência,5683.87,0.0,1,1,1,1,0,1
3533489-23.2025.8.09.7939,GO,Não reconhece operação,Genérico,Êxito,Extinção,6463.16,0.0,1,1,1,0,1,1
6099509-85.2025.8.24.8673,SC,Não reconhece operação,Genérico,Êxito,Extinção,11142.67,0.0,1,1,0,1,1,0
8381931-29.2025.8.12.1588,MS,Não reconhece operação,Golpe,Não Êxito,Procedência,9706.6,9318.336,0,0,1,1,1,1
8164021-91.2025.8.10.2098,MA,Não reconhece operação,Golpe,Êxito,Extinção,19914.01,0.0,1,1,1,0,0,1
8609682-97.2025.8.16.3486,PR,Não reconhece operação,Golpe,Êxito,Improcedência,22084.89,0.0,1,1,1,1,0,0
5187825-59.2025.8.20.5334,RN,Não reconhece operação,Golpe,Êxito,Extinção,22384.89,0.0,1,1,0,0,1,1
1599601-70.2025.8.19.4456,RJ,Não reconhece operação,Genérico,Não Êxito,Parcial procedência,16298.59,5378.5347,0,1,0,1,1,0
3604058-94.2025.8.19.9117,RJ,Não reconhece operação,Golpe,Êxito,Extinção,10913.55,0.0,1,1,1,1,1,1
7116986-51.2025.8.03.6505,AP,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,15055.97,10990.8581,0,1,1,0,1,1
5640276-35.2025.8.05.8408,BA,Não reconhece operação,Golpe,Êxito,Improcedência,17884.32,0.0,1,1,1,0,1,1
8930750-07.2025.8.01.4179,AC,Não reconhece operação,Genérico,Êxito,Improcedência,18256.17,0.0,1,1,0,0,1,1
1165686-16.2025.8.05.2219,BA,Não reconhece operação,Golpe,Êxito,Improcedência,10830.33,0.0,1,0,0,1,0,1
3853197-83.2025.8.15.6410,PB,Não reconhece operação,Genérico,Êxito,Extinção,12976.7,0.0,1,1,0,0,1,1
6698851-90.2025.8.18.8333,PI,Não reconhece operação,Golpe,Êxito,Extinção,23603.55,0.0,1,1,1,1,1,0
2389154-47.2025.8.17.9588,PE,Não reconhece operação,Genérico,Êxito,Improcedência,15437.9,0.0,1,1,1,0,0,1
9442626-44.2025.8.08.0919,ES,Não reconhece operação,Golpe,Não Êxito,Procedência,9681.91,8616.8999,0,1,1,1,1,0
1490824-88.2025.8.24.6541,SC,Não reconhece operação,Golpe,Êxito,Extinção,5761.3,0.0,1,1,1,0,1,1
1726286-88.2025.8.15.4631,PB,Não reconhece operação,Golpe,Êxito,Extinção,16338.02,0.0,1,1,1,1,1,1
6166954-71.2025.8.17.0507,PE,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,16079.01,7074.7644,0,0,0,1,1,0
1373908-73.2025.8.24.5717,SC,Não reconhece operação,Golpe,Êxito,Improcedência,9414.39,0.0,1,1,1,1,1,0
4533257-30.2025.8.16.0293,PR,Não reconhece operação,Golpe,Êxito,Improcedência,14273.5,0.0,1,1,1,1,1,1
2039713-79.2025.8.09.9391,GO,Não reconhece operação,Golpe,Êxito,Improcedência,4159.16,0.0,1,1,1,0,1,1
1894310-05.2025.8.24.1072,SC,Não reconhece operação,Golpe,Êxito,Extinção,6936.2,0.0,1,1,0,1,0,1
3967951-55.2025.8.27.7822,TO,Não reconhece operação,Golpe,Não Êxito,Procedência,26057.45,22669.9815,1,1,1,0,0,1
4120091-98.2025.8.10.7877,MA,Não reconhece operação,Golpe,Êxito,Improcedência,8577.47,0.0,1,1,1,1,1,1
5682486-99.2025.8.20.2810,RN,Não reconhece operação,Golpe,Êxito,Extinção,13268.93,0.0,1,1,1,1,1,1
4778774-87.2025.8.01.0035,AC,Não reconhece operação,Golpe,Êxito,Extinção,15214.82,0.0,0,1,1,0,1,1
1926065-70.2025.8.20.2892,RN,Não reconhece operação,Golpe,Êxito,Improcedência,10414.2,0.0,1,1,1,0,0,1
1793522-68.2025.8.07.7443,DF,Não reconhece operação,Genérico,Êxito,Improcedência,18489.11,0.0,1,1,1,1,1,1
1784650-70.2025.8.24.0876,SC,Não reconhece operação,Golpe,Êxito,Improcedência,15308.63,0.0,1,1,0,1,1,1
2779782-15.2025.8.27.0220,TO,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,18746.03,9935.3959,0,1,0,1,0,1
3566087-37.2025.8.08.5757,ES,Não reconhece operação,Golpe,Êxito,Extinção,7841.87,0.0,1,1,1,1,1,1
1478686-07.2025.8.27.1026,TO,Não reconhece operação,Golpe,Êxito,Extinção,24710.74,0.0,1,0,1,0,0,1
8238013-25.2025.8.26.0631,SP,Não reconhece operação,Golpe,Não Êxito,Procedência,17831.57,17118.3072,0,0,1,1,1,1
2657245-18.2025.8.25.8146,SE,Não reconhece operação,Golpe,Êxito,Improcedência,17614.42,0.0,1,1,0,1,1,1
2766052-56.2025.8.06.5066,CE,Não reconhece operação,Golpe,Êxito,Improcedência,13782.84,0.0,1,1,1,1,1,1
6829734-32.2025.8.16.4936,PR,Não reconhece operação,Golpe,Não Êxito,Procedência,18717.86,16471.716800000002,0,1,1,1,1,1
7716845-01.2025.8.16.9147,PR,Não reconhece operação,Genérico,Êxito,Extinção,12430.31,0.0,1,0,1,1,0,1
3822864-48.2025.8.16.9279,PR,Não reconhece operação,Golpe,Êxito,Extinção,12705.69,0.0,1,1,1,0,1,0
6613525-32.2025.8.16.9423,PR,Não reconhece operação,Golpe,Não Êxito,Procedência,21192.4,19920.856,0,1,0,0,0,1
6194795-26.2025.8.10.9056,MA,Não reconhece operação,Golpe,Êxito,Improcedência,23690.67,0.0,1,1,0,0,1,0
5811623-92.2025.8.16.6456,PR,Não reconhece operação,Golpe,Êxito,Extinção,15544.58,0.0,1,1,0,1,0,1
7166025-25.2025.8.09.9433,GO,Não reconhece operação,Golpe,Êxito,Improcedência,16268.87,0.0,1,1,1,1,1,1
5411984-15.2025.8.18.1105,PI,Não reconhece operação,Golpe,Êxito,Improcedência,16882.79,0.0,0,1,0,0,1,1
4506526-63.2025.8.11.6671,MT,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,17380.93,10080.9394,1,0,1,1,1,1
4916583-63.2025.8.20.2221,RN,Não reconhece operação,Golpe,Êxito,Improcedência,9754.82,0.0,1,1,0,1,1,1
7615002-00.2025.8.09.1352,GO,Não reconhece operação,Golpe,Êxito,Improcedência,25858.43,0.0,1,1,0,1,1,1
4133477-75.2025.8.06.8238,CE,Não reconhece operação,Golpe,Êxito,Improcedência,15227.82,0.0,1,1,1,1,1,0
9279227-08.2025.8.06.1669,CE,Não reconhece operação,Golpe,Êxito,Improcedência,16364.77,0.0,1,1,0,1,1,1
2771787-76.2025.8.16.0234,PR,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,12469.16,6982.729600000001,1,1,1,1,1,1
9478732-26.2025.8.14.8673,PA,Não reconhece operação,Golpe,Êxito,Improcedência,8961.13,0.0,1,1,0,1,1,1
3886985-06.2025.8.02.2270,AL,Não reconhece operação,Golpe,Êxito,Improcedência,22887.13,0.0,1,1,0,0,1,1
9195574-07.2025.8.16.0819,PR,Não reconhece operação,Genérico,Êxito,Improcedência,11372.21,0.0,1,1,1,1,1,0
2986509-81.2025.8.08.6191,ES,Não reconhece operação,Genérico,Êxito,Improcedência,12839.92,0.0,1,1,1,0,1,1
5524946-27.2025.8.10.0318,MA,Não reconhece operação,Golpe,Êxito,Improcedência,22780.21,0.0,1,0,1,0,1,1
7409657-00.2025.8.27.8915,TO,Não reconhece operação,Genérico,Não Êxito,Parcial procedência,6135.22,4908.176,0,0,0,1,1,1
1869679-42.2025.8.22.4542,RO,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,7025.82,2669.8116,0,0,0,0,1,1
7105704-09.2025.8.06.4630,CE,Não reconhece operação,Golpe,Êxito,Improcedência,18332.81,0.0,1,1,1,1,1,1
1616797-97.2025.8.20.2488,RN,Não reconhece operação,Genérico,Êxito,Improcedência,22083.82,0.0,1,1,1,1,1,1
3562476-32.2025.8.08.4203,ES,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,15375.89,8918.016199999998,0,1,0,0,0,1
5947784-01.2025.8.11.5414,MT,Não reconhece operação,Golpe,Êxito,Extinção,13929.55,0.0,0,1,1,1,1,0
3264511-28.2025.8.01.1397,AC,Não reconhece operação,Golpe,Êxito,Improcedência,20318.15,0.0,1,1,1,0,1,0
4897861-03.2025.8.27.2465,TO,Não reconhece operação,Golpe,Não Êxito,Procedência,14571.63,12823.034399999999,0,1,1,0,1,1
1936656-91.2025.8.21.2188,RS,Não reconhece operação,Genérico,Êxito,Improcedência,16089.04,0.0,1,1,1,0,1,1
4803833-60.2025.8.21.0687,RS,Não reconhece operação,Genérico,Êxito,Extinção,11864.58,0.0,1,1,1,1,1,1
3296489-36.2025.8.19.7030,RJ,Não reconhece operação,Genérico,Êxito,Improcedência,14979.52,0.0,1,1,0,1,1,1
1255385-14.2025.8.26.9285,SP,Não reconhece operação,Golpe,Êxito,Extinção,7041.36,0.0,1,1,1,1,0,1
6337411-34.2025.8.15.9608,PB,Não reconhece operação,Golpe,Êxito,Improcedência,12298.63,0.0,1,1,0,0,1,1
7957809-16.2025.8.02.6383,AL,Não reconhece operação,Genérico,Êxito,Improcedência,20003.34,0.0,1,1,1,0,1,1
6767443-04.2025.8.04.6175,AM,Não reconhece operação,Golpe,Êxito,Extinção,15589.96,0.0,1,1,1,1,1,1
8640724-39.2025.8.19.5014,RJ,Não reconhece operação,Golpe,Êxito,Improcedência,19997.13,0.0,1,1,1,0,1,0
9696223-20.2025.8.13.6949,MG,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,11151.95,5687.494500000001,1,1,0,1,1,1
8076870-56.2025.8.02.8703,AL,Não reconhece operação,Golpe,Êxito,Improcedência,17149.41,0.0,1,1,0,1,1,1
1614833-10.2025.8.10.5087,MA,Não reconhece operação,Genérico,Êxito,Extinção,21007.06,0.0,1,1,1,1,1,1
6780937-98.2025.8.11.5781,MT,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,9193.15,3677.26,0,0,0,1,1,0
5824752-66.2025.8.26.6630,SP,Não reconhece operação,Golpe,Êxito,Improcedência,13646.4,0.0,1,1,0,1,0,1
9439784-59.2025.8.12.1763,MS,Não reconhece operação,Golpe,Êxito,Improcedência,13301.94,0.0,0,1,1,0,1,1
2825065-63.2025.8.07.6165,DF,Não reconhece operação,Genérico,Êxito,Improcedência,10739.18,0.0,1,1,1,1,1,1
7079985-68.2025.8.25.5694,SE,Não reconhece operação,Golpe,Êxito,Improcedência,15660.76,0.0,1,1,1,1,1,1
9612019-73.2025.8.10.6363,MA,Não reconhece operação,Golpe,Não Êxito,Procedência,16994.54,14275.4136,0,0,0,1,0,1
2149887-92.2025.8.04.0667,AM,Não reconhece operação,Genérico,Êxito,Improcedência,13044.3,0.0,1,1,1,1,0,1
5824976-27.2025.8.21.9250,RS,Não reconhece operação,Genérico,Não Êxito,Parcial procedência,11517.16,6564.781199999999,1,0,0,1,1,0
9294189-46.2025.8.22.9420,RO,Não reconhece operação,Golpe,Êxito,Extinção,20248.51,0.0,0,1,0,1,0,0
8574437-56.2025.8.07.6216,DF,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,16317.47,7342.8615,0,1,1,1,0,1
1847038-42.2025.8.12.3877,MS,Não reconhece operação,Genérico,Êxito,Improcedência,15702.59,0.0,1,1,0,1,1,1
5672223-55.2025.8.20.2079,RN,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,17239.96,12412.7712,1,0,0,0,0,1
9667676-60.2025.8.12.7515,MS,Não reconhece operação,Golpe,Êxito,Extinção,13944.39,0.0,1,1,1,1,1,1
4407795-52.2025.8.15.2113,PB,Não reconhece operação,Golpe,Êxito,Improcedência,16735.85,0.0,1,1,1,0,1,1
9941815-43.2025.8.20.5932,RN,Não reconhece operação,Golpe,Êxito,Improcedência,13693.46,0.0,1,1,1,1,1,1
6254859-88.2025.8.10.9055,MA,Não reconhece operação,Golpe,Êxito,Extinção,13859.47,0.0,0,1,1,1,1,1
3535546-54.2025.8.22.3753,RO,Não reconhece operação,Golpe,Êxito,Extinção,6166.51,0.0,1,1,0,1,0,1
7093085-75.2025.8.02.1503,AL,Não reconhece operação,Genérico,Não Êxito,Parcial procedência,16733.0,5521.89,0,1,0,0,1,1
6520181-83.2025.8.11.8889,MT,Não reconhece operação,Genérico,Êxito,Improcedência,18555.25,0.0,1,1,1,1,1,1
3617400-03.2025.8.27.5959,TO,Não reconhece operação,Golpe,Êxito,Improcedência,10971.03,0.0,1,1,1,0,1,1
7601838-42.2025.8.03.5872,AP,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,18773.56,18773.56,0,0,1,1,1,1
7907309-18.2025.8.21.4244,RS,Não reconhece operação,Golpe,Êxito,Improcedência,10998.53,0.0,1,1,1,1,1,1
7505950-50.2025.8.17.3169,PE,Não reconhece operação,Golpe,Êxito,Improcedência,11009.23,0.0,1,0,1,1,0,1
3745568-66.2025.8.17.5003,PE,Não reconhece operação,Golpe,Não Êxito,Procedência,23296.92,23063.9508,1,0,0,1,0,1
4068156-81.2025.8.05.1901,BA,Não reconhece operação,Genérico,Êxito,Improcedência,4416.66,0.0,1,1,0,0,1,1
9982265-86.2025.8.05.8512,BA,Não reconhece operação,Genérico,Êxito,Improcedência,16262.49,0.0,1,1,1,0,1,1
5292934-74.2025.8.14.1107,PA,Não reconhece operação,Golpe,Não Êxito,Procedência,19501.01,17160.888799999997,0,0,0,1,1,1
6849523-40.2025.8.11.2831,MT,Não reconhece operação,Golpe,Êxito,Extinção,13652.87,0.0,1,1,1,0,1,0
2521856-76.2025.8.24.7726,SC,Não reconhece operação,Golpe,Êxito,Extinção,15497.37,0.0,1,1,1,1,0,1
7622925-08.2025.8.05.3786,BA,Não reconhece operação,Genérico,Êxito,Extinção,21724.35,0.0,1,0,0,1,1,1
4042768-25.2025.8.17.3127,PE,Não reconhece operação,Genérico,Êxito,Improcedência,16550.14,0.0,1,1,0,1,0,1
8650490-36.2025.8.12.5580,MS,Não reconhece operação,Genérico,Êxito,Improcedência,14926.91,0.0,1,1,1,1,1,1
8869199-14.2025.8.02.4181,AL,Não reconhece operação,Golpe,Êxito,Improcedência,21222.01,0.0,0,1,0,1,1,0
2917585-09.2025.8.24.5217,SC,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,23793.4,18796.786000000004,1,1,0,1,1,0
6478805-97.2025.8.02.3955,AL,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,9899.05,8315.202,0,1,1,1,0,1
8123967-88.2025.8.26.5569,SP,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,23588.75,16983.899999999998,0,1,0,0,1,1
6910671-96.2025.8.06.1808,CE,Não reconhece operação,Genérico,Não Êxito,Parcial procedência,17337.71,10402.625999999998,0,1,1,1,0,1
9474479-62.2025.8.18.1412,PI,Não reconhece operação,Genérico,Êxito,Improcedência,23174.5,0.0,1,1,1,1,1,1
8753755-23.2025.8.24.8409,SC,Não reconhece operação,Golpe,Êxito,Improcedência,7492.2,0.0,1,1,0,1,1,1
5205238-51.2025.8.19.8344,RJ,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,11087.37,4434.948,0,0,0,1,1,1
3130929-32.2025.8.11.8382,MT,Não reconhece operação,Golpe,Êxito,Improcedência,13183.26,0.0,1,1,0,0,1,1
5351129-21.2025.8.19.5947,RJ,Não reconhece operação,Golpe,Êxito,Improcedência,13912.6,0.0,1,1,1,1,0,1
2670793-26.2025.8.16.6763,PR,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,16153.79,12923.032000000001,0,0,0,1,1,1
9199938-60.2025.8.17.1079,PE,Não reconhece operação,Genérico,Não Êxito,Parcial procedência,18678.26,8031.6518,1,0,1,0,1,1
5717337-63.2025.8.26.3466,SP,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,13470.69,6870.0519,1,1,0,1,1,1
1711291-91.2025.8.02.9212,AL,Não reconhece operação,Genérico,Êxito,Extinção,8724.39,0.0,1,1,0,1,1,1
4217969-83.2025.8.02.1719,AL,Não reconhece operação,Golpe,Êxito,Improcedência,19896.55,0.0,1,1,1,1,1,1
4973492-95.2025.8.03.0612,AP,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,17775.3,15464.510999999999,0,1,0,1,0,1
2895423-42.2025.8.13.3577,MG,Não reconhece operação,Golpe,Êxito,Improcedência,18969.34,0.0,1,1,1,1,1,1
2502713-01.2025.8.26.3946,SP,Não reconhece operação,Golpe,Não Êxito,Procedência,18935.69,17988.905499999997,0,1,0,0,0,0
4979541-58.2025.8.17.8127,PE,Não reconhece operação,Genérico,Êxito,Extinção,24941.7,0.0,1,1,0,1,1,0
5591342-31.2025.8.22.1830,RO,Não reconhece operação,Genérico,Êxito,Improcedência,12768.36,0.0,1,1,1,0,1,1
4654100-64.2025.8.02.8466,AL,Não reconhece operação,Golpe,Não Êxito,Procedência,11151.11,9478.4435,0,0,0,1,1,1
1676226-31.2025.8.06.2605,CE,Não reconhece operação,Genérico,Não Êxito,Parcial procedência,17736.42,6917.203799999999,0,1,0,1,1,1
5507557-91.2025.8.01.5907,AC,Não reconhece operação,Genérico,Êxito,Improcedência,17397.34,0.0,1,1,0,1,1,0
1110896-14.2025.8.13.1357,MG,Não reconhece operação,Golpe,Êxito,Extinção,16329.46,0.0,1,1,1,0,1,1
6408422-73.2025.8.16.9161,PR,Não reconhece operação,Genérico,Êxito,Improcedência,11460.1,0.0,0,1,1,1,1,1
1718187-20.2025.8.03.3719,AP,Não reconhece operação,Genérico,Êxito,Extinção,14947.41,0.0,1,1,0,1,1,1
2472451-09.2025.8.20.0547,RN,Não reconhece operação,Golpe,Êxito,Improcedência,8198.98,0.0,1,1,1,1,1,1
4053473-59.2025.8.26.5731,SP,Não reconhece operação,Golpe,Êxito,Improcedência,10018.26,0.0,1,1,1,1,1,1
5119915-00.2025.8.05.1639,BA,Não reconhece operação,Golpe,Êxito,Improcedência,9316.47,0.0,1,1,1,0,1,1
7751617-42.2025.8.12.5560,MS,Não reconhece operação,Golpe,Êxito,Improcedência,11864.81,0.0,1,1,1,1,1,1
3201959-01.2025.8.07.9217,DF,Não reconhece operação,Golpe,Êxito,Improcedência,11865.41,0.0,1,1,1,1,0,1
8617061-39.2025.8.19.4846,RJ,Não reconhece operação,Golpe,Êxito,Improcedência,17140.9,0.0,1,1,0,1,0,1
5702697-94.2025.8.15.2923,PB,Não reconhece operação,Golpe,Êxito,Improcedência,8151.11,0.0,1,1,1,0,1,1
4217441-98.2025.8.24.0708,SC,Não reconhece operação,Golpe,Êxito,Improcedência,8306.38,0.0,1,1,0,1,1,1
4234567-12.2025.8.24.9636,SC,Não reconhece operação,Golpe,Êxito,Extinção,15276.52,0.0,1,1,1,0,1,0
7544370-05.2025.8.19.3198,RJ,Não reconhece operação,Genérico,Não Êxito,Parcial procedência,20763.46,10174.0954,0,0,1,1,1,1
2341259-25.2025.8.18.9753,PI,Não reconhece operação,Genérico,Êxito,Extinção,24626.24,0.0,1,1,1,0,0,1
6388842-72.2025.8.16.6618,PR,Não reconhece operação,Genérico,Não Êxito,Procedência,20633.39,18157.3832,0,1,1,1,1,1
5800017-06.2025.8.05.5912,BA,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,17219.68,13431.350400000001,0,1,1,1,0,1
9001154-02.2025.8.14.4421,PA,Não reconhece operação,Genérico,Êxito,Improcedência,18569.25,0.0,1,1,1,0,0,1
8943920-57.2025.8.21.5870,RS,Não reconhece operação,Genérico,Êxito,Extinção,10304.1,0.0,1,1,0,0,0,1
1018535-57.2025.8.05.0795,BA,Não reconhece operação,Golpe,Êxito,Improcedência,12355.25,0.0,1,1,0,1,0,1
3991858-39.2025.8.14.9364,PA,Não reconhece operação,Golpe,Êxito,Extinção,15219.28,0.0,1,1,1,1,0,1
5092979-32.2025.8.16.7388,PR,Não reconhece operação,Golpe,Êxito,Extinção,11764.79,0.0,1,1,0,0,1,1
9477227-28.2025.8.18.7647,PI,Não reconhece operação,Golpe,Êxito,Extinção,7704.28,0.0,1,1,1,1,1,0
2396149-19.2025.8.14.9336,PA,Não reconhece operação,Golpe,Êxito,Extinção,14395.59,0.0,1,1,1,1,1,0
5810922-25.2025.8.24.4588,SC,Não reconhece operação,Genérico,Êxito,Improcedência,5164.16,0.0,1,1,1,0,1,0
8750507-00.2025.8.17.6903,PE,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,13390.14,7766.281199999999,1,1,0,1,1,0
6101977-05.2025.8.06.4807,CE,Não reconhece operação,Genérico,Êxito,Improcedência,15097.8,0.0,1,1,1,0,1,1
7289835-20.2025.8.16.9455,PR,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,14616.04,7454.1804,1,0,0,0,0,1
8151354-10.2025.8.24.2280,SC,Não reconhece operação,Genérico,Êxito,Improcedência,11715.77,0.0,1,1,0,1,1,1
1190742-69.2025.8.01.5554,AC,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,16988.63,5946.0205,0,1,0,1,1,0
2559202-11.2025.8.12.6583,MS,Não reconhece operação,Golpe,Êxito,Improcedência,19821.74,0.0,1,1,0,1,1,1
1550295-20.2025.8.21.7178,RS,Não reconhece operação,Golpe,Não Êxito,Acordo,17603.44,4576.8944,0,0,0,1,1,1
4263946-19.2025.8.15.0475,PB,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,7925.13,5230.585800000001,0,0,0,1,1,0
3389787-40.2025.8.14.6355,PA,Não reconhece operação,Golpe,Êxito,Improcedência,14424.18,0.0,1,1,1,1,1,1
9471939-72.2025.8.27.7878,TO,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,21865.23,12681.8334,1,0,0,1,1,1
1575879-66.2025.8.07.6359,DF,Não reconhece operação,Genérico,Êxito,Improcedência,13088.25,0.0,1,1,1,1,1,1
7310189-22.2025.8.03.0216,AP,Não reconhece operação,Genérico,Não Êxito,Parcial procedência,13076.82,11899.9062,0,0,0,1,1,1
4241512-34.2025.8.21.3528,RS,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,2223.45,1222.8975,1,1,1,1,1,0
4282331-11.2025.8.25.0510,SE,Não reconhece operação,Genérico,Êxito,Improcedência,13469.09,0.0,1,1,1,1,1,1
5047575-23.2025.8.09.9624,GO,Não reconhece operação,Golpe,Êxito,Improcedência,14763.34,0.0,0,1,1,1,0,1
4688676-10.2025.8.17.1621,PE,Não reconhece operação,Golpe,Êxito,Improcedência,7089.95,0.0,1,1,1,1,1,1
4679140-10.2025.8.05.5922,BA,Não reconhece operação,Golpe,Não Êxito,Procedência,23844.51,20983.1688,1,0,0,0,1,1
1917157-12.2025.8.13.6994,MG,Não reconhece operação,Genérico,Êxito,Improcedência,4822.8,0.0,1,1,1,0,0,1
